trait,human_score_spearman_rho
embedding_mean_363,-0.023720360994989118
embedding_mean_364,-0.1812255241936119
embedding_mean_365,-0.1334695666958341
embedding_mean_366,0.022130575245019456
embedding_mean_367,0.028321169794886313
embedding_mean_368,-0.3253851060928288
embedding_mean_369,0.15401081591540264
embedding_mean_370,-0.1863960292109432
embedding_mean_371,0.029244806302376917
embedding_mean_372,0.28826686924061734
embedding_mean_373,0.07309811908693664
embedding_mean_374,-0.3073097987735963
embedding_mean_375,0.08639318796502919
embedding_mean_376,-0.2650596185937257
embedding_mean_377,0.22660566423476716
embedding_mean_378,-0.1277151954732584
embedding_mean_379,0.07213354367378635
embedding_mean_380,-0.1464449008738217
embedding_mean_381,-0.2286648859299272
embedding_mean_382,0.14472479554248704
embedding_mean_383,0.013318719956698505
embedding_mean_384,-0.3193171580417283
embedding_mean_385,-0.17599490651317362
embedding_mean_386,0.12963849122667612
embedding_mean_387,0.15716927183212548
embedding_mean_388,-0.048790532819047834
embedding_mean_389,-0.16098508767597383
embedding_mean_390,-0.2618622742432405
embedding_mean_391,-0.17910076708470976
embedding_mean_392,0.1474013486331197
embedding_mean_393,0.28801154511243815
embedding_mean_394,-0.1008924404003759
embedding_mean_395,0.10371003395989954
embedding_mean_396,0.003872509784348576
embedding_mean_397,-0.11818719765410293
embedding_mean_398,0.17523201163830918
embedding_mean_399,0.0023862162957055664
embedding_mean_400,0.06048379874126455
embedding_mean_401,-0.06097198867808296
embedding_mean_402,-0.024222925779989364
embedding_mean_403,-0.06177833184653402
embedding_mean_404,-0.1152648498251201
embedding_mean_405,0.0867567364024223
embedding_mean_406,-0.0036056193664896013
embedding_mean_407,0.12732058440924193
embedding_mean_408,0.09708244542247572
embedding_mean_409,-0.12651615284310178
embedding_mean_410,0.2081263761765938
embedding_mean_411,-0.2866518600081268
embedding_mean_412,-0.15310654616192682
embedding_mean_413,-0.09645855245214989
embedding_mean_414,-0.10460132237434258
embedding_mean_415,0.020923222097796148
embedding_mean_416,-0.17537393054261566
embedding_mean_417,-0.04557314722265055
embedding_mean_418,0.0451923566613033
embedding_mean_419,-0.06746083915333917
embedding_mean_420,-0.16420967550255633
embedding_mean_421,0.018794765077206295
embedding_mean_422,0.29079302124305983
embedding_mean_423,-0.043750185859345134
embedding_mean_424,0.06026497483536882
embedding_mean_425,-0.18193428301166556
embedding_mean_426,0.3713296793041069
embedding_mean_427,0.153173506403747
embedding_mean_428,0.06007933522908147
embedding_mean_429,0.08482247948804579
embedding_mean_430,-0.04471822105353621
embedding_mean_431,-0.07843730081893215
embedding_mean_432,-0.1074314815968282
embedding_mean_433,0.0785887597823963
embedding_mean_434,0.20789697650988975
embedding_mean_435,-0.0630980044072861
embedding_mean_436,0.06227349301050865
embedding_mean_437,-0.20785530663578472
embedding_mean_438,-0.3202022880059831
embedding_mean_439,0.3261233166131114
embedding_mean_440,0.3857092178471652
embedding_mean_441,-0.06508016768453706
embedding_mean_442,-0.28920507511299987
embedding_mean_443,-0.1687154877837494
embedding_mean_444,0.09521506768205418
embedding_mean_445,0.005480755232407323
embedding_mean_446,-0.09806881559032112
embedding_mean_447,0.12916419911063254
embedding_mean_448,0.1652414162607785
embedding_mean_449,-0.11448211569714224
embedding_mean_450,0.1290021043461933
embedding_mean_451,0.16443557223567748
embedding_mean_452,0.18811139451838724
embedding_mean_453,0.06717263315841011
embedding_mean_454,-0.2965035402819496
embedding_mean_455,0.13860185932505248
embedding_mean_456,0.38355082260837853
embedding_mean_457,0.1982235146249122
embedding_mean_458,-0.18404559530778117
embedding_mean_459,0.14299138082812568
embedding_mean_460,0.1298536764041605
embedding_mean_461,0.04296488155054318
embedding_mean_462,0.10920534865354731
embedding_mean_463,0.1764534382556088
embedding_mean_464,-0.1538743999334302
embedding_mean_465,-0.09441648313307721
embedding_mean_466,0.12210305473411567
embedding_mean_467,-0.2631564621391263
embedding_mean_468,-0.11996127164783413
embedding_mean_469,-0.06666363322927883
embedding_mean_470,0.017611014376055775
embedding_mean_471,0.07849887613499033
embedding_mean_472,-0.006688713557182472
embedding_mean_473,-0.021171864111184085
embedding_mean_474,-0.10738405297051251
embedding_mean_475,0.009360113094080592
embedding_mean_476,0.029988365759261608
embedding_mean_477,0.1816438676034467
embedding_mean_478,-0.20306993657979364
embedding_mean_479,-0.19127736452939234
embedding_mean_480,0.06320063112057007
embedding_mean_481,0.0025677426676093324
embedding_mean_482,-0.020939192479407412
embedding_mean_483,-0.19282543129580695
embedding_mean_484,-0.097613385641381
embedding_mean_485,0.0812387134856803
embedding_mean_486,0.00815326829652648
embedding_mean_487,0.28779469179825556
embedding_mean_488,0.1626208234294257
embedding_mean_489,-0.1186100486523472
embedding_mean_490,-0.1401656980399072
embedding_mean_491,0.06866198272128136
embedding_mean_492,-0.2594736341377688
embedding_mean_493,-0.06783260910139924
embedding_mean_494,0.15761434091313523
embedding_mean_495,0.22380918694285068
embedding_mean_496,0.1667415098978405
embedding_mean_497,-0.2389058171157761
embedding_mean_498,0.04467056699470317
embedding_mean_499,-0.03323500965313488
embedding_mean_500,0.03873471181852688
embedding_mean_501,-0.03734022822421967
embedding_mean_502,0.27702755485222064
embedding_mean_503,-0.1391148454303111
embedding_mean_504,0.11617304007846309
embedding_mean_505,-0.23674928769051928
embedding_mean_506,-0.23642669086177823
embedding_mean_507,0.03771380317730206
embedding_mean_508,-0.27811257790674887
embedding_mean_509,0.03682887149209635
embedding_mean_510,-0.2541378983895926
embedding_mean_511,-0.11021108291593602
embedding_mean_512,0.05203305820298988
embedding_mean_513,0.10006178572530944
embedding_mean_514,-0.048899165081302765
embedding_mean_515,0.10944056384600018
embedding_mean_516,0.09238805239062227
embedding_mean_517,0.2176812251925568
embedding_mean_518,0.12400390891774003
embedding_mean_519,0.07760418962080098
embedding_mean_520,-0.058728188288850965
embedding_mean_521,0.15612534448992843
embedding_mean_522,-0.25373392626283875
embedding_mean_523,-0.06781839778906147
embedding_mean_524,-0.21734815649745123
embedding_mean_525,-0.27234835881868713
embedding_mean_526,0.03110994479003799
embedding_mean_527,0.0727281131180347
embedding_mean_528,-0.1851952780820354
embedding_mean_529,0.2775676849070012
embedding_mean_530,-0.05621695894874802
embedding_mean_531,-0.03650159368709295
embedding_mean_532,-0.2601662789885025
embedding_mean_533,0.07221352830848443
embedding_mean_534,-0.45455668933842835
embedding_mean_535,0.03953176847759641
embedding_mean_536,-0.061911517142179046
embedding_mean_537,-0.039974428168744296
embedding_mean_538,0.03853632044277011
embedding_mean_539,-0.0993160440878331
embedding_mean_540,0.027925902267706
embedding_mean_541,-0.10868634897437522
embedding_mean_542,0.005518450685201552
embedding_mean_543,0.12884512145674465
embedding_mean_544,0.12495159221519943
embedding_mean_545,-0.0800187125103389
embedding_mean_546,0.10508769808800966
embedding_mean_547,-0.37129652839376726
embedding_mean_548,-0.15243668495699655
embedding_mean_549,0.22300666215556933
embedding_mean_550,-0.028425730259934084
embedding_mean_551,-0.0893796440692599
embedding_mean_552,0.0652036843287466
embedding_mean_553,0.0754891412969314
embedding_mean_554,0.15909822759151215
embedding_mean_555,-0.2012759374194288
embedding_mean_556,-0.29771037681189344
embedding_mean_557,-0.03451462742629616
embedding_mean_558,0.07461434454377389
embedding_mean_559,0.17886917142114936
embedding_mean_560,-0.07897274627168119
embedding_mean_561,0.0667230274020712
embedding_mean_562,-0.10702335622982499
embedding_mean_563,-0.08564258855116418
embedding_mean_564,0.0031393348233282325
embedding_mean_565,0.37540675965677595
embedding_mean_566,0.27285066003952463
embedding_mean_567,0.09760090118000934
embedding_mean_568,-0.13053634589398047
embedding_mean_569,0.18373421593487368
embedding_mean_570,0.08840930742279939
embedding_mean_571,0.2745750347259338
embedding_mean_572,-0.06762423517029376
embedding_mean_573,0.06806083942433716
embedding_mean_574,-0.12197776282783379
embedding_mean_575,-0.09138918194121766
embedding_mean_576,0.03634292574341083
embedding_mean_577,0.18372524614259292
embedding_mean_578,0.16449311432740832
embedding_mean_579,0.1123332675413612
embedding_mean_580,0.09127696341431336
embedding_mean_581,0.20204108789201475
embedding_mean_582,-0.039124123766215275
embedding_mean_583,-0.14290308565069532
embedding_mean_584,-0.09997292080744191
embedding_mean_585,0.16533044753945758
embedding_mean_586,0.08853077831741847
embedding_mean_587,0.24557068625510714
embedding_mean_588,0.25543949976806
embedding_mean_589,0.1177881023827168
embedding_mean_590,-0.17733590098365876
embedding_mean_591,0.03080167138683927
embedding_mean_592,-0.28496891276306013
embedding_mean_593,0.13338694688743816
embedding_mean_594,6.011513893483233e-4
embedding_mean_595,0.4028235611405001
embedding_mean_596,-0.16112068921665187
embedding_mean_597,-0.11897078748157083
embedding_mean_598,-0.16356546769991903
embedding_mean_599,-0.026361457629284775
embedding_mean_600,-0.18416496179571523
embedding_mean_601,-0.24165023943700847
embedding_mean_602,0.2113382803217395
embedding_mean_603,0.18855045076904525
embedding_mean_604,0.06462363809769311
embedding_mean_605,-0.16818711177312365
embedding_mean_606,0.1962759402785897
embedding_mean_607,-0.06383924099436604
embedding_mean_608,-0.07472418531099491
embedding_mean_609,-0.17510373879890667
embedding_mean_610,0.16615446921956362
embedding_mean_611,-0.26202210243929114
embedding_mean_612,0.0867556570135385
embedding_mean_613,0.1569921459394987
embedding_mean_614,-0.05756252363874949
embedding_mean_615,0.09721386968843115
embedding_mean_616,-0.1484652856435657
embedding_mean_617,-0.23765170973669122
embedding_mean_618,-0.08533607298195939
embedding_mean_619,0.02007949296044376
embedding_mean_620,0.28404398022272886
embedding_mean_621,-0.07434943755454211
embedding_mean_622,-0.046234061188059075
embedding_mean_623,-0.0747517011928173
embedding_mean_624,0.1667378277904726
embedding_mean_625,0.20703042706091043
embedding_mean_626,0.38517662844644956
embedding_mean_627,-0.2515798224212963
embedding_mean_628,-0.16553690487026254
embedding_mean_629,-0.2712791029841104
embedding_mean_630,0.2288699454130686
embedding_mean_631,-0.22401517455394893
embedding_mean_632,-0.021525120279862996
embedding_mean_633,0.26844822893505643
embedding_mean_634,0.14497608133514028
embedding_mean_635,-0.16310850308177305
embedding_mean_636,-0.32508986616316354
embedding_mean_637,-0.08168148758345323
embedding_mean_638,0.25890522578933156
embedding_mean_639,0.029913629017972652
embedding_mean_640,-0.09525337050479046
embedding_mean_641,0.057157042587546156
embedding_mean_642,-0.33830040180831117
embedding_mean_643,0.11592096455793578
embedding_mean_644,0.0971769167570606
embedding_mean_645,-0.12183683018398382
embedding_mean_646,0.15751804710442072
embedding_mean_647,-0.00587714667869234
embedding_mean_648,-0.17285386975721137
embedding_mean_649,-0.027804943038742386
embedding_mean_650,0.1542719788671998
embedding_mean_651,-0.05723568154108928
embedding_mean_652,-0.03957478820421997
embedding_mean_653,-0.3427816756976518
embedding_mean_654,0.2595443531899679
embedding_mean_655,0.0068058097535470125
embedding_mean_656,-0.1652366020826391
embedding_mean_657,0.015152875408233988
embedding_mean_658,-0.25629062747165127
embedding_mean_659,-0.017395361537701836
embedding_mean_660,0.14157767125007026
embedding_mean_661,0.0068055408468871825
embedding_mean_662,0.17946288822511164
embedding_mean_663,0.16836222444380383
embedding_mean_664,0.21458162238054185
embedding_mean_665,0.12502918888269818
embedding_mean_666,0.12104292130644306
embedding_mean_667,-0.16286961477098175
embedding_mean_668,0.0872462040359886
embedding_mean_669,-0.0018706873469633996
embedding_mean_670,0.1667675104684627
embedding_mean_671,-0.11886191641832491
embedding_mean_672,-0.13815757793220523
embedding_mean_673,0.085882594163354
embedding_mean_674,-0.07645140233058877
embedding_mean_675,-0.06584338135643288
embedding_mean_676,-0.0016629359975815128
embedding_mean_677,-8.944534927355074e-4
embedding_mean_678,0.1268122219691846
embedding_mean_679,-0.13034058845079904
embedding_mean_680,-0.07419342578305718
embedding_mean_681,-0.12285454208075657
embedding_mean_682,-0.13704570812664185
embedding_mean_683,-0.24618092924971147
embedding_mean_684,0.06684710050985057
embedding_mean_685,-0.04232123739808919
embedding_mean_686,0.23204935090457351
embedding_mean_687,-0.165375490186078
embedding_mean_688,0.0029085149006472318
embedding_mean_689,0.3101224366023292
embedding_mean_690,-0.09625795898789453
embedding_mean_691,-0.2648158064679232
embedding_mean_692,0.11881505618252598
embedding_mean_693,0.1614875373540926
embedding_mean_694,-0.018101348194185643
embedding_mean_695,0.20744934050656127
embedding_mean_696,-0.02568278664445769
embedding_mean_697,0.3014651239936758
embedding_mean_698,-0.007609131141839041
embedding_mean_699,-0.21250149353802508
embedding_mean_700,-0.07630195508544743
embedding_mean_701,-0.2546763565816083
embedding_mean_702,-0.25053407967695623
embedding_mean_703,0.1323789214324889
embedding_mean_704,0.10160631012857299
embedding_mean_705,0.15927825761234216
embedding_mean_706,0.26292986965104814
embedding_mean_707,-0.02890686182460116
embedding_mean_708,0.20699048888372457
embedding_mean_709,0.16602778275550864
embedding_mean_710,-0.32597724241630327
embedding_mean_711,-0.14054687081663192
embedding_mean_712,0.07516485146939213
embedding_mean_713,0.21355457887938392
embedding_mean_714,0.18120131800081318
embedding_mean_715,-0.25206384902339635
embedding_mean_716,0.21262662027611767
embedding_mean_717,0.3492732662415094
embedding_mean_718,-0.16209190709362453
embedding_mean_719,-0.1380959378825871
embedding_mean_720,0.14867288282578783
embedding_mean_721,-0.035315436178849184
embedding_mean_722,-0.08408783289469075
embedding_mean_723,-0.009647957784701688
embedding_mean_724,-0.0708071024081518
embedding_mean_725,-0.24939832535119963
embedding_mean_726,0.20013317008598275
embedding_mean_727,-0.04160887453593489
embedding_mean_728,-0.2161160487439718
embedding_mean_729,-0.31246428372783097
embedding_mean_730,-0.09421496129062978
embedding_mean_731,-0.2221298406361298
embedding_mean_732,0.0358471414184017
embedding_mean_733,0.11871029052911772
embedding_mean_734,-0.08076225935244541
embedding_mean_735,0.14150435503716577
embedding_mean_736,0.1807812256395177
embedding_mean_737,-0.27261524360038214
embedding_mean_738,0.11802797589024142
embedding_mean_739,-0.20357018989866
embedding_mean_740,0.10616090883738709
embedding_mean_741,-0.1186023732639994
embedding_mean_742,0.07453637097470094
embedding_mean_743,-0.21590192611232642
embedding_mean_744,0.1313992137930594
embedding_mean_745,-0.15283372324058953
embedding_mean_746,-0.06173205342709427
embedding_mean_747,0.22609574684790323
embedding_mean_748,-0.12611849018169313
embedding_mean_749,-0.005122307146183478
embedding_mean_750,-0.24446844851745667
embedding_mean_751,0.16650876445791077
embedding_mean_752,-0.03843437299690236
embedding_mean_753,-0.10888486233935282
embedding_mean_754,0.08547575549698758
